DEPT,CAL_N,DPHI_N,DTC_N,SGR_N,NPHI_N,PE_N,POR_N,RESDEEP_N,RHOB_N,K_SDR_N,K_TIM_N,K_SDR_N_PRE,K_GD_N_PRE,,
4898.5,7.66,0.223,76.35,62.73,0.18,2.19,0.203,5.96,2.328,2,19,37.81675339,19.53244019,,
4899,7.68,0.221,78.09,60.97,0.18,2.21,0.202,4.32,2.332,3,21,23.66426468,105.5988464,,
4899.5,7.71,0.219,78.63,58.3,0.183,2.21,0.202,4.07,2.335,5,19,21.89520073,118.1612091,,
4900,7.77,0.221,76.88,53.32,0.167,2.19,0.196,4.62,2.332,7,34,25.81288528,108.8900909,,
4900.5,7.72,0.233,76.76,51.47,0.18,2.14,0.208,5.49,2.311,11,81,56.27978897,76.69499969,,
4901,7.7,0.258,78.47,45.66,0.22,2.06,0.24,6.36,2.269,24,176,347.7320862,597.4833984,,
4901.5,7.65,0.281,74.24,43.33,0.225,1.99,0.255,16.65,2.229,43,249,2874.104004,402.4989929,,
4902,7.66,0.295,73.93,40.95,0.227,1.96,0.263,18.59,2.206,44,249,8097.305664,1422.808472,,
4902.5,7.66,0.297,77.21,40.76,0.232,1.96,0.266,9.38,2.203,27,162,1960.421021,620.6072388,,
4903,7.74,0.292,80.73,38.82,0.239,1.96,0.267,5.23,2.21,19,115,635.3220825,868.0585327,,
4903.5,7.75,0.286,82,33.48,0.198,1.93,0.246,2.63,2.22,22,89,764.5383301,1038.574463,,
4904,7.77,0.287,84.64,32.65,0.22,1.91,0.256,2.22,2.22,34,81,1017.211609,994.1228027,,
4904.5,7.7,0.292,83.75,34.86,0.22,1.9,0.259,2.54,2.211,45,105,1031.831543,1049.237671,,
4905,7.69,0.301,81.94,37.49,0.204,1.93,0.257,2.85,2.195,55,136,897.491272,851.8226318,,
4905.5,7.68,0.305,83.62,37.78,0.228,1.95,0.269,2.85,2.188,58,148,881.5712891,674.9225464,,
4906,7.65,0.304,85.15,36.81,0.245,1.96,0.276,2.71,2.19,45,162,945.5931396,613.5916748,,
4906.5,7.71,0.302,88.05,40.14,0.241,1.96,0.273,1.74,2.194,42,162,1445.060669,495.9765625,,
4907,7.76,0.298,86.68,40.77,0.229,1.95,0.266,1.86,2.201,45,192,1290.677246,553.6850586,,
4907.5,7.78,0.299,86.14,39.27,0.245,1.93,0.273,2.37,2.199,50,295,1128.725952,681.246582,,
4908,7.73,0.3,80.74,34.23,0.252,1.89,0.277,6.04,2.196,55,454,1070.940552,1091.387939,,
4908.5,7.7,0.302,74.88,30.18,0.247,1.85,0.276,19.63,2.194,60,454,17342.52148,1609.595093,,
4909,7.71,0.302,73.92,27.53,0.24,1.84,0.273,23.06,2.193,63,382,21038.23438,1473.008301,,
4909.5,7.65,0.302,79.07,28.36,0.236,1.87,0.271,6.73,2.194,53,228,1119.599854,1151.384399,,
4910,7.7,0.302,85.09,30.54,0.243,1.91,0.274,2.63,2.194,32,176,1170.751953,966.9099731,,
4910.5,7.72,0.298,91.05,34.69,0.247,1.95,0.274,1.22,2.2,33,136,2274.918701,591.1679688,,
4911,7.74,0.29,91.1,35.02,0.24,1.95,0.266,1.13,2.214,53,192,2241.120361,630.4432373,,
4911.5,7.73,0.286,88.11,31.74,0.227,1.92,0.258,1.45,2.221,82,271,1750.590698,859.894043,,
4912,7.71,0.289,88.15,29.53,0.242,1.87,0.267,1.67,2.216,64,192,2070.140381,1143.71936,,
4912.5,7.7,0.291,87.91,24.76,0.25,1.83,0.271,1.85,2.212,44,115,2323.284424,1471.886841,,
4913,7.62,0.289,84.49,22.55,0.238,1.82,0.265,2.67,2.216,24,63,1298.767822,2297.90625,,
4913.5,7.67,0.283,76.66,17.98,0.206,1.85,0.248,7.57,2.226,18,58,695.3132935,1238.561035,,
4914,7.71,0.283,72.82,19.64,0.188,1.88,0.24,15.12,2.226,15,63,375.1767578,550.2358398,,
4914.5,7.78,0.288,73.8,20.93,0.212,1.89,0.253,16.41,2.218,17,89,1510.379883,447.8595886,,
4915,7.74,0.294,78.04,23.83,0.22,1.88,0.26,6.82,2.208,26,115,797.5604858,1095.67981,,
4915.5,7.74,0.298,83.17,23.19,0.235,1.87,0.268,3.21,2.201,34,136,926.2872314,2071.633545,,
4916,7.73,0.296,84.84,25.11,0.242,1.84,0.27,2.67,2.204,47,192,1379.96582,1729.152222,,
4916.5,7.64,0.294,87.05,24.29,0.253,1.83,0.274,2.15,2.208,68,351,2009.285522,1510.62915,,
4917,7.73,0.292,87.72,25.66,0.235,1.82,0.265,1.63,2.212,72,587,3102.411865,1685.222168,,
4917.5,7.74,0.296,88.02,24.84,0.242,1.81,0.27,1.68,2.204,77,760,3317.431152,1659.19165,,
4918,7.77,0.299,84.24,22.54,0.223,1.79,0.264,2.37,2.198,87,697,2071.825928,2554.610107,,
4918.5,7.74,0.3,81.77,21.3,0.21,1.77,0.259,3.04,2.196,86,454,1611.169434,3541.998047,,
4919,7.76,0.299,79.16,18.54,0.203,1.76,0.256,4.45,2.198,74,271,1297.90918,2709.623047,,
4919.5,7.73,0.295,75.63,18.58,0.204,1.76,0.254,9.36,2.206,66,209,1191.904541,1067.762939,,
4920,7.63,0.29,76.52,18.63,0.208,1.78,0.252,7.98,2.215,62,228,1044.87854,1318.817383,,
4920.5,7.72,0.289,77.11,19.65,0.207,1.8,0.251,7,2.216,62,228,952.0979004,1429.733032,,
4921,7.76,0.29,80.19,19.61,0.219,1.82,0.257,4.45,2.215,63,249,847.0241699,2259.112549,,
4921.5,7.77,0.294,83.99,18.88,0.221,1.82,0.26,2.39,2.207,66,249,1424.893311,2680.499268,,
4922,7.79,0.297,86.72,22.41,0.236,1.81,0.268,1.88,2.202,69,249,2663.01001,1802.510864,,
4922.5,7.76,0.3,84.93,26.46,0.208,1.8,0.258,1.83,2.197,61,209,3376.692383,2197.173828,,
4923,7.71,0.298,87.03,30.05,0.23,1.82,0.266,1.73,2.201,48,148,3282.573975,1612.213135,,
4923.5,7.66,0.292,88.06,34.36,0.221,1.87,0.259,1.38,2.21,33,125,3374.216553,1227.144653,,
4924,7.69,0.286,88.03,40.72,0.214,1.95,0.253,1.32,2.22,21,105,1975.853394,672.9385376,,
4924.5,7.69,0.284,89.1,44.77,0.239,2.02,0.262,1.5,2.224,17,125,812.7911377,308.7233887,,
4925,7.75,0.285,86.28,45.86,0.221,2.06,0.255,1.83,2.222,30,162,505.0194397,205.9137573,,
4925.5,7.76,0.285,83.3,45.77,0.217,2.04,0.253,2.72,2.223,52,322,385.0238342,264.241333,,
4926,7.76,0.281,80.49,47.45,0.22,2,0.252,4.45,2.229,62,539,488.5046997,748.2040405,,
4926.5,7.74,0.279,78.59,50.86,0.207,1.97,0.246,5.38,2.232,68,828,670.0401001,500.5265198,,
4927,7.67,0.288,79.44,50.79,0.218,1.97,0.255,5.22,2.218,80,1386,806.2437744,574.4568481,,
4927.5,7.68,0.303,79.56,47.55,0.249,1.99,0.277,7.33,2.193,86,2321,1129.50769,452.3743591,,
4928,7.73,0.314,76.78,40,0.246,1.98,0.282,12.34,2.174,90,6508,3718.565186,617.7433472,,
4928.5,7.84,0.312,79.19,34.1,0.225,1.93,0.272,5.89,2.176,115,4615,914.3164673,747.2859497,,
4929,7.92,0.309,81.96,33.91,0.232,1.88,0.273,3.92,2.181,174,6508,1069.228271,1262.347046,,
4929.5,7.91,0.31,79.45,35.94,0.23,1.84,0.273,6.01,2.18,201,8421,1659.883423,1309.856445,,
4930,7.77,0.313,78.05,35.93,0.231,1.84,0.275,7.88,2.175,182,8421,2523.781738,1126.581665,,
4930.5,7.69,0.316,78.33,33.46,0.225,1.84,0.274,6.85,2.17,140,7092,1869.018677,1124.72229,,
4931,7.7,0.317,80.66,29.13,0.241,1.85,0.282,5.33,2.168,103,5480,1345.187256,1430.130615,,
4931.5,7.74,0.314,80.68,29.11,0.233,1.86,0.276,4.85,2.173,70,1646,1141.062744,1479.376465,,
4932,7.86,0.305,80.9,27.69,0.231,1.87,0.271,4.59,2.189,44,640,920.1268311,1470.690186,,
4932.5,7.87,0.294,82.03,32.11,0.238,1.87,0.267,4.12,2.207,28,494,890.0820313,1258.904541,,
4933,7.79,0.293,82.9,32.48,0.242,1.87,0.269,3.71,2.209,14,382,923.4088745,1309.439941,,
4933.5,7.78,0.295,83.61,36.36,0.238,1.87,0.268,3.19,2.205,5,69,1082.29834,1262.133911,,
4934,7.71,0.282,84.22,42.44,0.215,1.92,0.251,2.29,2.227,1,12,1006.331055,835.0745239,,
4934.5,7.67,0.236,89.97,65.28,0.215,2.07,0.226,1.13,2.306,-999.25,-999.25,1414.030029,118.4938278,,
4935,7.81,0.179,90.91,87.95,0.204,2.39,0.192,0.98,2.405,-999.25,-999.25,21.12625122,1.645736337,,
4935.5,7.96,0.126,82.37,111.81,0.16,2.74,0.144,2.02,2.495,-999.25,-999.25,0.210399181,0.055154596,,
4936,8.04,0.1,74.41,122.9,0.136,3.01,0.119,5.55,2.539,-999.25,-999.25,0.036207929,0.018254815,,
4936.5,7.98,0.085,68.5,138.47,0.132,3.12,0.111,17.96,2.564,-999.25,-999.25,0.110173389,0.053325646,,
4937,7.9,0.082,63.77,137.42,0.151,3.11,0.122,99.12,2.57,-999.25,-999.25,0.382939607,0.136600181,,
4937.5,7.81,0.085,65.13,137.94,0.147,3.05,0.12,55.83,2.564,-999.25,-999.25,0.348765343,0.116185322,,
4938,7.77,0.093,67.07,126.13,0.155,2.95,0.128,35.85,2.551,-999.25,-999.25,0.27811107,0.134079307,,
4938.5,7.87,0.1,72.89,121.75,0.159,2.86,0.133,9.6,2.54,-999.25,-999.25,0.108236454,0.082059778,,
4939,7.9,0.102,73.09,117.33,0.141,2.81,0.123,7.41,2.535,-999.25,-999.25,0.083118476,0.051323455,,
4939.5,8,0.105,74.65,115.32,0.136,2.8,0.121,5.26,2.53,-999.25,-999.25,0.080015749,0.028785184,,
4940,8.08,0.11,75.75,119.96,0.139,2.84,0.125,4.54,2.522,-999.25,-999.25,0.073811747,0.027583472,,
4940.5,7.93,0.11,77.38,127.12,0.171,2.88,0.144,4.99,2.522,-999.25,-999.25,0.068081424,0.056295708,,
4941,7.86,0.102,74.37,135.14,0.17,2.9,0.14,8.34,2.536,-999.25,-999.25,0.055255998,0.064084508,,
4941.5,7.82,0.093,70.45,132.3,0.161,2.9,0.131,16.42,2.55,-999.25,-999.25,0.15891996,0.095868871,,
4942,7.88,0.094,67.84,125.61,0.153,2.91,0.127,28.64,2.55,-999.25,-999.25,0.268015772,0.119965665,,
4942.5,7.94,0.101,67.27,124.46,0.135,2.97,0.119,26.28,2.538,-999.25,-999.25,0.300900519,0.09404508,,
4943,7.99,0.104,68.39,128.64,0.152,3.02,0.13,24.63,2.532,-999.25,-999.25,0.308484435,0.097495355,,
4943.5,8.16,0.102,69.24,131.46,0.162,3.04,0.135,23.22,2.536,0,-999.25,0.285972893,0.096826106,,
4944,8.03,0.106,69.31,121.27,0.158,3.01,0.135,21.5,2.529,0,-999.25,0.261205345,0.095843583,,
4944.5,8.02,0.126,73.46,108.83,0.166,2.93,0.147,9.41,2.494,0,-999.25,0.259284288,0.083424896,,
4945,7.83,0.148,75.83,97.39,0.157,2.81,0.153,5.24,2.458,-999.25,-999.25,0.396382481,0.143255293,,
4945.5,7.69,0.152,78.56,100.89,0.163,2.7,0.158,3.53,2.451,-999.25,-999.25,0.129478678,0.089643091,,
4946,7.77,0.139,77.72,104.48,0.162,2.66,0.151,4.05,2.473,-999.25,-999.25,0.182643577,0.191342354,,
4946.5,7.96,0.127,74.15,106.29,0.141,2.7,0.134,6.04,2.493,-999.25,-999.25,0.13806738,0.114479318,,
4947,8.14,0.126,71.41,101.68,0.131,2.75,0.129,9.5,2.495,-999.25,-999.25,0.170335129,0.088405214,,
4947.5,8.11,0.127,72.27,104.08,0.139,2.77,0.133,8.69,2.493,-999.25,-999.25,0.205672637,0.089004263,,
4948,8.04,0.129,71.17,106.59,0.155,2.77,0.143,13.44,2.49,-999.25,-999.25,0.322676688,0.130232275,,
4948.5,7.87,0.128,71.52,110.09,0.162,2.76,0.146,13.32,2.491,-999.25,-999.25,0.301525176,0.136933416,,
4949,7.82,0.127,72.77,113.33,0.167,2.78,0.148,10.77,2.493,-999.25,-999.25,0.308016717,0.128921553,,
4949.5,7.89,0.126,71.66,115.43,0.165,2.85,0.147,13.4,2.495,-999.25,-999.25,0.310241222,0.120904811,,
4950,8,0.123,72.35,119.69,0.157,2.94,0.141,10.59,2.5,-999.25,-999.25,0.298489958,0.089242607,,
4950.5,8.13,0.118,73.79,121.15,0.169,3.03,0.146,9.3,2.509,-999.25,-999.25,0.210068569,0.075372025,,
4951,8.24,0.108,72.13,123.98,0.169,3.07,0.142,13.21,2.525,-999.25,-999.25,0.209638566,0.072048046,,
4951.5,8.11,0.099,68.16,124.23,0.163,3.05,0.135,31.53,2.541,-999.25,-999.25,0.254611671,0.11251612,,
4952,7.99,0.095,68.02,119.6,0.166,3.03,0.135,33.86,2.547,-999.25,-999.25,0.215739146,0.125692517,,
4952.5,7.89,0.091,71.07,119.96,0.174,3.01,0.139,17.16,2.555,-999.25,-999.25,0.135408148,0.083479747,,
4953,7.99,0.088,72.26,116.19,0.166,3.01,0.133,12.07,2.559,-999.25,-999.25,0.079747237,0.05493176,,
4953.5,8.11,0.082,73.1,120.68,0.169,3.01,0.133,10.65,2.57,-999.25,-999.25,0.037458751,0.045196563,,
4954,8.17,0.084,72.92,118.13,0.158,3.01,0.127,9.7,2.567,-999.25,-999.25,0.037341528,0.034181818,,
4954.5,8.19,0.09,71.41,113.43,0.129,2.99,0.111,9.27,2.556,-999.25,-999.25,0.039215416,0.027963273,,
4955,8.1,0.101,71.38,108.6,0.134,2.97,0.119,9.86,2.537,-999.25,-999.25,0.11619141,0.038503028,,
4955.5,7.97,0.11,71.72,108.23,0.142,2.93,0.127,9.99,2.522,-999.25,-999.25,0.179139212,0.05321623,,
4956,7.87,0.106,71.16,115.32,0.163,2.89,0.137,14.57,2.528,-999.25,-999.25,0.221627817,0.096409783,,
4956.5,7.87,0.104,72.19,113.1,0.163,2.87,0.137,11.63,2.532,-999.25,-999.25,0.179831445,0.086521015,,
4957,7.89,0.105,73.29,111.19,0.15,2.87,0.129,7.92,2.53,-999.25,-999.25,0.121969461,0.054247707,,
4957.5,7.97,0.115,74.66,108.78,0.141,2.91,0.129,5.51,2.513,-999.25,-999.25,0.055177256,0.023165511,,
4958,8.08,0.119,75.8,112.47,0.14,2.95,0.13,4.5,2.507,-999.25,-999.25,0.047100712,0.019652952,,
4958.5,8.11,0.117,75.63,110.77,0.149,2.94,0.134,5.15,2.51,-999.25,-999.25,0.055715498,0.022768062,,
4959,8.04,0.112,74.27,109.68,0.159,2.9,0.138,7.39,2.519,-999.25,-999.25,0.135615647,0.057281289,,
4959.5,7.96,0.107,71.49,105.04,0.158,2.86,0.135,12.9,2.527,-999.25,-999.25,0.17774345,0.081586108,,
4960,7.88,0.102,69.61,103.22,0.146,2.84,0.126,17.05,2.536,-999.25,-999.25,0.184001863,0.098124757,,
4960.5,8,0.099,71.02,102.37,0.141,2.86,0.122,11.58,2.541,-999.25,-999.25,0.14550747,0.056497291,,
4961,8.09,0.099,71.23,105.54,0.132,2.89,0.117,9.92,2.542,-999.25,-999.25,0.12191949,0.045515973,,
4961.5,8.14,0.099,68.61,107.37,0.128,2.91,0.114,17.8,2.54,-999.25,-999.25,0.197387472,0.065260425,,
4962,8.2,0.103,67.89,108.58,0.141,2.93,0.123,26.27,2.533,-999.25,-999.25,0.200715169,0.107961193,,
4962.5,7.98,0.106,69.77,103.91,0.145,2.93,0.127,16.4,2.529,-999.25,-999.25,0.168068603,0.06791462,,
4963,7.94,0.105,71.75,101.69,0.138,2.9,0.123,9.42,2.53,-999.25,-999.25,0.134848818,0.042166356,,
4963.5,7.85,0.104,74,103.53,0.153,2.89,0.131,7.1,2.532,-999.25,-999.25,0.089324735,0.033255756,,
4964,7.91,0.098,72.85,106.1,0.148,2.88,0.126,8.44,2.542,-999.25,-999.25,0.098257028,0.044262283,,
4964.5,8,0.097,71.54,110.36,0.145,2.92,0.123,10.83,2.543,-999.25,-999.25,0.132414997,0.053840175,,
4965,8.1,0.094,70.81,104.21,0.136,2.95,0.117,11.5,2.549,-999.25,-999.25,0.110421367,0.038675878,,
4965.5,8.15,0.09,69.07,105.31,0.102,2.94,0.096,11.16,2.555,-999.25,-999.25,0.035319928,0.030155441,,
4966,8.16,0.086,68.67,99.22,0.106,2.9,0.097,13.16,2.562,-999.25,-999.25,0.057372093,0.033966824,,
4966.5,7.93,0.086,69.74,98.34,0.125,2.85,0.107,12.62,2.564,-999.25,-999.25,0.107179262,0.04183089,,
4967,7.87,0.095,69.68,99.72,0.121,2.86,0.109,12.02,2.548,-999.25,-999.25,0.116066657,0.043516237,,
4967.5,7.93,0.105,68.97,104.99,0.128,2.89,0.117,15.76,2.53,-999.25,-999.25,0.203437746,0.065252148,,
4968,8,0.111,71.7,111.28,0.169,2.93,0.143,14.2,2.52,-999.25,-999.25,0.200977087,0.091861092,,
4968.5,8.14,0.11,71.5,107.04,0.153,2.92,0.133,12.31,2.521,-999.25,-999.25,0.185546398,0.067774177,,
4969,8.14,0.105,69.18,100.03,0.1,2.86,0.103,10.63,2.53,-999.25,-999.25,0.044176243,0.038635992,,
4969.5,8.14,0.106,67.55,94.53,0.083,2.79,0.095,12.96,2.528,-999.25,-999.25,0.04576946,0.043765288,,
4970,7.87,0.11,69.51,99.14,0.12,2.74,0.115,12.39,2.523,-999.25,-999.25,0.171338871,0.083691329,,
4970.5,7.77,0.114,71.82,108.11,0.139,2.72,0.127,9.21,2.516,-999.25,-999.25,0.228951052,0.099125408,,
4971,7.83,0.114,72.86,114.52,0.137,2.78,0.126,7.33,2.515,-999.25,-999.25,0.108176559,0.076190703,,
4971.5,7.92,0.11,76.08,117.93,0.162,2.86,0.138,5.51,2.521,-999.25,-999.25,0.075194225,0.043907039,,
4972,8.04,0.105,76.19,127.43,0.159,2.95,0.135,5.34,2.53,-999.25,-999.25,0.054603245,0.033697456,,
4972.5,8.15,0.098,71.6,133.97,0.148,3,0.126,11.26,2.543,-999.25,-999.25,0.084958032,0.064058356,,
4973,8.17,0.095,66.92,133.6,0.134,3.02,0.116,28.94,2.547,-999.25,-999.25,0.316661656,0.088035315,,
4973.5,7.96,0.092,65.72,124.18,0.136,2.98,0.116,42.64,2.553,-999.25,-999.25,0.284058422,0.116227895,,
4974,7.82,0.088,66.76,116.72,0.143,2.93,0.119,34.25,2.56,-999.25,-999.25,0.222932592,0.119007625,,
4974.5,7.88,0.088,69.21,114.44,0.141,2.93,0.118,17.33,2.559,-999.25,-999.25,0.161842272,0.070431471,,
4975,7.96,0.093,70.17,113.78,0.145,2.99,0.122,14.67,2.551,-999.25,-999.25,0.146187127,0.05634686,,
4975.5,8.05,0.096,71.51,112.43,0.144,3.07,0.122,10.81,2.545,-999.25,-999.25,0.097010829,0.032815564,,
4976,8.15,0.089,72.8,113.58,0.152,3.07,0.125,9.21,2.558,-999.25,-999.25,0.044990577,0.024555555,,
4976.5,8.16,0.081,72.2,118.46,0.156,3.03,0.124,10.97,2.571,-999.25,-999.25,0.042141438,0.038132373,,
4977,7.98,0.08,71.36,122.78,0.141,2.99,0.115,10.64,2.574,-999.25,-999.25,0.031313453,0.03579849,,
4977.5,7.84,0.081,70.8,126.49,0.139,2.96,0.114,11.53,2.572,-999.25,-999.25,0.038228873,0.047526207,,
4978,7.92,0.08,71.93,125.27,0.152,2.97,0.121,10.77,2.574,-999.25,-999.25,0.029483687,0.042862181,,
4978.5,8.03,0.077,71.94,124.61,0.148,2.99,0.118,10.35,2.579,-999.25,-999.25,0.025050111,0.033743087,,
4979,8.06,0.078,71.54,126.61,0.134,3.04,0.11,9.85,2.576,-999.25,-999.25,0.025682826,0.024611617,,
4979.5,8.14,0.075,70.7,123.16,0.127,3.03,0.104,9.97,2.581,-999.25,-999.25,0.02338909,0.021972977,,
4980,8.12,0.075,69.85,119.66,0.122,3.01,0.101,11.28,2.581,-999.25,-999.25,0.027110463,0.027483998,,
4980.5,7.97,0.075,70.4,115.44,0.126,2.98,0.104,10.39,2.582,-999.25,-999.25,0.026338009,0.025298314,,
4981,7.94,0.069,71.38,112.73,0.142,2.97,0.112,11.6,2.592,-999.25,-999.25,0.027846597,0.031702001,,
4981.5,7.78,0.059,69.81,103.42,0.128,2.94,0.1,10.94,2.61,-999.25,-999.25,0.014663617,0.023244759,,
4982,7.95,0.051,64.7,91.69,0.081,2.92,0.068,13.32,2.622,-999.25,-999.25,0.010456449,0.071231291,,
4982.5,8.01,0.059,64.92,94.65,0.086,2.96,0.074,16.74,2.609,-999.25,-999.25,0.01476408,0.056883499,,
4983,8.1,0.066,71.21,109.64,0.138,2.99,0.108,10.53,2.598,-999.25,-999.25,0.016029017,0.021671649,,
4983.5,8.19,0.063,72.41,118.6,0.151,2.97,0.116,9.85,2.602,-999.25,-999.25,0.016286569,0.024738915,,
4984,8.09,0.053,65.74,116.21,0.106,2.93,0.084,19.31,2.619,-999.25,-999.25,0.03148647,0.047525741,,
4984.5,7.96,0.046,63.8,107.4,0.095,2.9,0.075,25.55,2.631,-999.25,-999.25,0.055683583,0.089027584,,
4985,7.81,0.049,64.98,105.46,0.095,2.95,0.076,17.62,2.626,-999.25,-999.25,0.016940134,0.058695752,,
4985.5,7.96,0.055,66.24,107,0.106,3.13,0.084,26.44,2.616,-999.25,-999.25,0.052714642,0.040697597,,
4986,8.01,0.028,68.92,106.63,0.14,3.37,0.101,26.37,2.662,-999.25,-999.25,0.010424244,0.039474655,,
4986.5,8.06,-0.019,67.89,88.2,0.135,3.9,0,35.67,2.742,-999.25,-999.25,0.002044877,0.029929714,,
4987,8.13,-0.083,59.52,58.48,0.033,4.55,0,73.8,2.852,-999.25,-999.25,0.000311937,0.020913711,,
4987.5,8.08,-0.12,58.39,27.12,-0.022,5.14,0,46.86,2.915,-999.25,-999.25,2.48E-05,0.023051087,,
4988,7.94,-0.137,57.73,9.25,-0.021,5.39,0,71.7,2.944,-999.25,-999.25,9.23E-07,0.000235196,,
4988.5,7.78,-0.145,57.82,1.23,-0.011,5.34,0,76.94,2.957,-999.25,-999.25,1.38E-06,5.39E-05,,
4989,7.82,-0.155,56.37,0.26,-0.015,5.27,0,117.96,2.974,-999.25,-999.25,1.50E-06,8.06E-05,,
4989.5,7.91,-0.165,56.84,-0.84,-0.015,5.24,0,95.53,2.992,-999.25,-999.25,2.44E-06,3.82E-05,,
4990,7.98,-0.171,56.79,-0.38,-0.018,5.23,0,92.54,3.003,-999.25,-999.25,3.23E-06,2.40E-05,,
4990.5,8.08,-0.17,57.76,-0.84,-0.019,5.25,0,65.05,3.001,-999.25,-999.25,4.97E-06,0.000102679,,
4991,8.11,-0.166,57.73,-0.01,-0.02,5.26,0,64.9,2.994,-999.25,-999.25,4.73E-06,6.68E-05,,
4991.5,8.03,-0.165,56.97,-0.01,-0.021,5.24,0,82.77,2.992,-999.25,-999.25,4.20E-06,2.91E-05,,
4992,7.84,-0.158,56.67,-0.08,-0.017,5.24,0,99.36,2.98,-999.25,-999.25,2.36E-06,4.59E-05,,
4992.5,7.75,-0.161,55.81,0.1,-0.019,5.18,0,127.22,2.985,-999.25,-999.25,2.32E-06,4.10E-05,,
4993,7.79,-0.158,55.86,-0.24,-0.019,5.23,0,129.93,2.98,-999.25,-999.25,2.12E-06,6.73E-05,,
4993.5,7.88,-0.165,55.61,0.19,-0.02,5.23,0,140.17,2.993,-999.25,-999.25,2.12E-06,4.74E-05,,
4994,7.96,-0.169,55.84,0.84,-0.019,5.26,0,133.8,2.999,-999.25,-999.25,1.86E-06,3.84E-05,,
4994.5,8.02,-0.173,56.69,1.27,-0.017,5.24,0,97.74,3.006,-999.25,-999.25,2.31E-06,1.68E-05,,
4995,7.99,-0.167,55.93,0.22,-0.02,5.26,0,126.17,2.996,-999.25,-999.25,2.31E-06,4.30E-05,,
4995.5,7.88,-0.155,55.92,-0.98,-0.016,5.31,0,141.41,2.976,-999.25,-999.25,1.41E-06,0.000176036,,
4996,7.79,-0.151,56.63,-0.7,-0.012,5.28,0,112.89,2.968,-999.25,-999.25,1.39E-06,0.00013031,,
4996.5,7.75,-0.154,55.36,0.27,-0.013,5.22,0,174.97,2.974,-999.25,-999.25,5.99E-07,0.00011606,,
4997,7.82,-0.158,56.21,0.27,-0.017,5.23,0,118.12,2.979,-999.25,-999.25,1.89E-06,5.38E-05,,
4997.5,7.89,-0.152,56.64,0.79,-0.018,5.36,0,108.21,2.97,-999.25,-999.25,1.58E-06,0.000102725,,
4998,7.94,-0.147,58.08,1.32,-0.016,5.46,0,69.16,2.961,-999.25,-999.25,1.77E-06,0.00017021,,
4998.5,7.99,-0.149,58.59,1.96,-0.016,5.44,0,56.58,2.965,-999.25,-999.25,2.14E-06,0.000132642,,
4999,7.92,-0.155,56.59,1.17,-0.015,5.33,0,113.1,2.975,-999.25,-999.25,1.27E-06,8.71E-05,,
4999.5,7.81,-0.159,56.85,1.43,-0.013,5.25,0,100.09,2.981,-999.25,-999.25,1.48E-06,3.35E-05,,
5000,7.74,-0.16,55.67,1.36,-0.012,5.2,0,154.67,2.984,-999.25,-999.25,8.29E-07,5.15E-05,,
5000.5,7.79,-0.162,55.8,1.26,-0.016,5.2,0,136.78,2.986,-999.25,-999.25,1.44E-06,3.97E-05,,
5001,7.84,-0.17,56.1,0.29,-0.015,5.15,0,117.78,3,-999.25,-999.25,2.06E-06,2.25E-05,,
5001.5,7.93,-0.173,57.03,0.46,-0.015,5.13,0,81.75,3.006,-999.25,-999.25,2.91E-06,1.09E-05,,
5002,7.96,-0.17,56.82,0.28,-0.013,5.13,0,91.72,3,-999.25,-999.25,2.29E-06,1.44E-05,,
5002.5,7.94,-0.16,56.13,1.34,-0.014,5.14,0,118.56,2.983,-999.25,-999.25,1.60E-06,2.66E-05,,
5003,7.85,-0.151,56.08,2.26,-0.009,5.09,0,128.12,2.968,-999.25,-999.25,1.25E-06,3.45E-05,,
5003.5,7.78,-0.149,56.38,3.07,-0.01,4.97,0,102.28,2.965,-999.25,-999.25,1.97E-06,0.000118309,,
5004,7.76,-0.148,57.7,4.02,-0.01,4.95,0,61.38,2.963,-999.25,-999.25,2.63E-06,0.000407691,,
5004.5,7.78,-0.152,59.52,3.19,-0.007,4.98,0,35.04,2.971,-999.25,-999.25,3.88E-06,0.000257744,,
5005,7.88,-0.152,60.77,3.1,-0.012,5.11,0,23.9,2.97,-999.25,-999.25,5.43E-06,0.001371812,,
5005.5,7.91,-0.149,61.93,1.72,-0.014,5.26,0,17.63,2.964,-999.25,-999.25,8.32E-06,0.014295296,,
5006,7.92,-0.149,62.22,3.19,-0.013,5.31,0,16.74,2.965,-999.25,-999.25,7.58E-06,0.024591928,,
5006.5,7.88,-0.147,62.97,3.02,-0.013,5.36,0,13.7,2.961,-999.25,-999.25,1.02E-05,0.965274036,,
5007,7.79,-0.156,62.07,3.75,-0.017,5.25,0,16.31,2.976,-999.25,-999.25,1.02E-05,0.13401942,,
5007.5,7.77,-0.161,62.64,3.85,-0.016,5.12,0,13.16,2.986,-999.25,-999.25,1.71E-05,0.275506258,,
5008,7.78,-0.159,65.18,9.13,-0.014,4.82,0,5.95,2.982,-999.25,-999.25,3.01E-05,0.014239897,,
5008.5,7.86,-0.125,67.4,26.72,-0.006,4.45,0,2.88,2.924,-999.25,-999.25,0.000187348,0.005181654,,
5009,7.9,-0.076,70.28,49.56,0.006,4.01,0,1.4,2.84,-999.25,-999.25,5.59E-05,0.012536818,,
5009.5,7.93,-0.007,77.51,74.04,0.118,3.54,0,1.56,2.723,-999.25,-999.25,0.001185392,0.024327371,,
