DEPT,CAL_N,DPHI_N,DTC_N,SGR_N,NPHI_N,PE_N,POR_N,RESDEEP_N,RHOB_N,K_SDR_N,K_TIM_N,K_SDR_N_PRE,K_GD_N_PRE,,
6379.5,7.76,0.041,-999.25,49.41,0.06,4.46,0.051,13.21,2.64,-999.25,-999.25,,,,
6380,7.75,0.055,-999.25,77.46,0.113,4.23,0.089,7.13,2.616,-999.25,-999.25,,,,
6380.5,7.75,0.058,-999.25,94.6,0.188,3.98,0.139,3.59,2.61,-999.25,-999.25,,,,
6381,7.71,0.045,-999.25,71.95,0.204,4,0.148,4.36,2.633,-999.25,-999.25,,,,
6381.5,7.76,0.031,-999.25,38.98,0.095,4.31,0.071,11.33,2.657,-999.25,-999.25,,,,
6382,7.75,0.024,-999.25,15.37,0.058,4.65,0.044,15.53,2.67,-999.25,-999.25,,,,
6382.5,7.75,0.023,-999.25,29.27,0.041,4.76,0.033,12.27,2.671,-999.25,-999.25,,,,
6383,7.75,0.025,-999.25,48.48,0.083,4.69,0.061,11.17,2.667,-999.25,-999.25,,,,
6383.5,7.75,0.026,-999.25,59.31,0.08,4.62,0.059,13.25,2.666,-999.25,-999.25,,,,
6384,7.75,0.027,-999.25,49.82,0.058,4.64,0.045,24.33,2.665,-999.25,-999.25,,,,
6384.5,7.74,0.024,-999.25,32.7,0.039,4.63,0.032,22.61,2.668,-999.25,-999.25,,,,
6385,7.74,0.021,-999.25,22.57,0.037,4.49,0.03,23.2,2.674,-999.25,-999.25,,,,
6385.5,7.74,0.016,-999.25,27.42,0.028,4.25,0.023,7.88,2.683,-999.25,-999.25,,,,
6386,7.74,0.02,-999.25,54.74,0.018,3.97,0,8.99,2.676,-999.25,-999.25,,,,
6386.5,7.74,0.035,-999.25,94.25,0.042,3.69,0.039,10.04,2.65,-999.25,-999.25,,,,
6387,7.84,0.059,-999.25,126.06,0.153,3.46,0.116,5.1,2.608,-999.25,-999.25,,,,
6387.5,7.78,0.072,-999.25,127.79,0.356,3.41,0.257,3.21,2.587,-999.25,-999.25,,,,
6388,7.76,0.064,-999.25,115.75,0.251,3.65,0.183,3.15,2.6,-999.25,-999.25,,,,
6388.5,7.76,0.042,-999.25,85.15,0.156,4.12,0.114,4.05,2.638,-999.25,-999.25,,,,
6389,7.73,0.019,-999.25,62.45,0.037,4.53,0.029,5.73,2.677,-999.25,-999.25,,,,
6389.5,7.73,0.008,-999.25,40.17,-0.01,4.7,0,9.38,2.696,-999.25,-999.25,,,,
6390,7.75,0.002,-999.25,37.43,0.005,4.61,0,16.86,2.707,-999.25,-999.25,,,,
6390.5,7.76,0.006,-999.25,38.06,0.013,4.53,0,21.43,2.7,-999.25,-999.25,,,,
6391,7.76,0.004,-999.25,36.71,0.014,4.44,0,20.32,2.704,-999.25,-999.25,,,,
6391.5,7.73,0,-999.25,34.33,0.027,4.39,0,17.59,2.71,-999.25,-999.25,,,,
6392,7.73,-0.008,-999.25,31.8,0.037,4.29,0,17.78,2.724,-999.25,-999.25,,,,
6392.5,7.71,-0.01,-999.25,27.88,0.035,4.2,0,22.71,2.728,-999.25,-999.25,,,,
6393,7.73,-0.011,-999.25,24.01,0.022,4.02,0,25.68,2.729,-999.25,-999.25,,,,
6393.5,7.72,-0.004,-999.25,17.78,0.016,3.75,0,30.51,2.717,-999.25,-999.25,,,,
6394,7.73,0.007,-999.25,17.51,0.009,3.49,0,30.26,2.698,-999.25,-999.25,,,,
6394.5,7.78,0.014,-999.25,20.43,0.023,3.38,0.019,24.76,2.686,-999.25,-999.25,,,,
6395,7.74,0.014,-999.25,28.14,0.038,3.47,0.029,36.31,2.686,-999.25,-999.25,,,,
6395.5,7.75,0.005,-999.25,33.08,0.055,3.56,0.039,22.11,2.702,-999.25,-999.25,,,,
6396,7.73,0.004,-999.25,36.26,0.059,3.63,0.042,16.95,2.703,-999.25,-999.25,,,,
6396.5,7.75,0.009,-999.25,33.52,0.061,3.65,0.044,8.48,2.695,-999.25,-999.25,,,,
6397,7.74,0.02,-999.25,36.79,0.062,3.73,0.046,10.74,2.676,-999.25,-999.25,,,,
6397.5,7.75,0.031,-999.25,42.43,0.073,3.85,0.056,13.79,2.657,-999.25,-999.25,,,,
6398,7.76,0.036,-999.25,49.85,0.085,3.97,0.065,14.86,2.648,-999.25,-999.25,,,,
6398.5,7.8,0.038,-999.25,53.21,0.066,4.07,0.054,10.93,2.645,-999.25,-999.25,,,,
6399,7.75,0.04,-999.25,59.71,0.052,4.06,0.046,8.54,2.642,-999.25,-999.25,,,,
6399.5,7.73,0.042,-999.25,75.11,0.081,3.97,0.065,6.1,2.639,-999.25,-999.25,,,,
6400,7.76,0.04,-999.25,86.99,0.096,3.85,0.074,7.29,2.642,-999.25,-999.25,,,,
6400.5,7.77,0.034,-999.25,90.37,0.084,3.78,0.064,7.52,2.652,-999.25,-999.25,,,,
6401,7.76,0.032,-999.25,87.65,0.081,3.78,0.062,7.39,2.655,-999.25,-999.25,,,,
6401.5,7.75,0.031,-999.25,88.09,0.088,3.79,0.066,8.08,2.657,-999.25,-999.25,,,,
6402,7.77,0.029,-999.25,89.3,0.102,3.81,0.075,8.37,2.66,-999.25,-999.25,,,,
6402.5,7.73,0.022,-999.25,87.19,0.108,3.82,0.078,10.73,2.672,-999.25,-999.25,,,,
6403,7.73,0.017,-999.25,83.2,0.097,3.87,0.07,11.8,2.681,-999.25,-999.25,,,,
6403.5,7.8,0.012,-999.25,78.53,0.084,3.9,0.06,12.55,2.69,-999.25,-999.25,,,,
6404,7.77,0.012,-999.25,78.24,0.086,3.91,0.061,8.98,2.69,-999.25,-999.25,,,,
6404.5,7.73,0.021,-999.25,91.02,0.087,3.96,0.063,6.96,2.674,-999.25,-999.25,,,,
6405,7.85,0.031,-999.25,106.21,0.105,4.04,0.077,5.55,2.657,-999.25,-999.25,,,,
6405.5,7.81,0.034,-999.25,115.3,0.149,4.13,0.108,4.7,2.651,-999.25,-999.25,,,,
6406,7.76,0.023,-999.25,153.16,0.143,4.21,0.102,4.92,2.671,-999.25,-999.25,,,,
6406.5,7.78,0.011,-999.25,369.57,0.093,4.4,0.066,6.68,2.691,-999.25,-999.25,,,,
6407,7.77,0.002,-999.25,565.62,0.041,4.55,0.029,9.43,2.706,-999.25,-999.25,,,,
6407.5,7.74,0.013,-999.25,725.23,0.036,4.56,0.027,7.25,2.688,-999.25,-999.25,,,,
6408,7.75,0.04,-999.25,686.94,0.122,4.32,0.091,3.84,2.641,-999.25,-999.25,,,,
6408.5,7.76,0.074,-999.25,615.21,0.219,3.97,0.163,2.19,2.583,-999.25,-999.25,,,,
6409,7.83,0.096,-999.25,430.81,0.203,3.63,0.159,2.43,2.546,-999.25,-999.25,,,,
6409.5,7.82,0.105,-999.25,256.67,0.181,3.35,0.148,2.44,2.53,-999.25,-999.25,,,,
6410,7.81,0.109,-999.25,138.84,0.181,3.15,0.149,2.73,2.524,-999.25,-999.25,,,,
6410.5,7.83,0.107,-999.25,131.56,0.206,3.04,0.164,2.86,2.528,-999.25,-999.25,,,,
6411,7.82,0.104,-999.25,133.16,0.209,3,0.165,2.81,2.532,-999.25,-999.25,,,,
6411.5,7.91,0.1,-999.25,131.86,0.216,3.02,0.168,2.34,2.539,-999.25,-999.25,,,,
6412,7.96,0.096,-999.25,129.4,0.225,3.02,0.173,2.26,2.546,-999.25,-999.25,,,,
6412.5,7.91,0.107,-999.25,128.54,0.268,2.98,0.204,2.32,2.528,-999.25,-999.25,,,,
6413,7.88,0.147,-999.25,130.4,0.406,2.89,0.305,2.22,2.459,-999.25,-999.25,,,,
6413.5,7.94,0.195,-999.25,133.58,0.445,2.8,0.344,2.25,2.377,-999.25,-999.25,,,,
6414,8,0.22,-999.25,130.03,0.396,2.74,0.32,1.74,2.335,-999.25,-999.25,,,,
6414.5,8.1,0.213,-999.25,131.89,0.337,2.73,0.282,1.49,2.346,-999.25,-999.25,,,,
6415,8.18,0.186,-999.25,133.17,0.41,2.81,0.318,2.16,2.391,-999.25,-999.25,,,,
6415.5,8.05,0.154,-999.25,134.25,0.402,2.97,0.304,2.89,2.447,-999.25,-999.25,,,,
6416,8.06,0.118,-999.25,127.91,0.248,3.16,0.194,2.77,2.508,-999.25,-999.25,,,,
6416.5,7.82,0.091,-999.25,123.3,0.215,3.37,0.165,3.79,2.554,-999.25,-999.25,,,,
6417,7.82,0.069,-999.25,122.88,0.171,3.6,0.13,5.88,2.592,-999.25,-999.25,,,,
6417.5,7.77,0.044,-999.25,101.09,0.053,3.93,0.049,6.72,2.634,-999.25,-999.25,,,,
6418,7.74,0.019,-999.25,68.69,-0.006,4.32,0,10.55,2.678,-999.25,-999.25,,,,
6418.5,7.75,0,-999.25,36.49,0.009,4.66,0,14.16,2.709,-999.25,-999.25,,,,
6419,7.76,-0.007,-999.25,38.18,0.021,4.84,0,13.51,2.722,-999.25,-999.25,,,,
6419.5,7.76,-0.001,-999.25,51.76,0.032,4.91,0,15.23,2.712,-999.25,-999.25,,,,
6420,7.74,0.011,-999.25,60.26,0.026,5.01,0.02,13.33,2.691,-999.25,-999.25,,,,
6420.5,7.74,0.019,-999.25,58.12,0.023,5.11,0.021,21.39,2.678,-999.25,-999.25,,,,
6421,7.76,0.021,-999.25,51.43,0.024,5.16,0.023,27.74,2.674,-999.25,-999.25,,,,
6421.5,7.75,0.024,-999.25,51.2,0.021,5.18,0.023,39.54,2.668,-999.25,-999.25,,,,
6422,7.75,0.03,-999.25,48.64,0.027,5.2,0.029,45.45,2.659,-999.25,-999.25,,,,
6422.5,7.76,0.036,-999.25,48.57,0.027,5.22,0.032,34.79,2.649,-999.25,-999.25,,,,
6423,7.75,0.032,-999.25,46.07,0.031,5.15,0.032,25.27,2.655,-999.25,-999.25,,,,
6423.5,7.75,0.028,-999.25,47.42,0.03,5.09,0.029,20.02,2.663,-999.25,-999.25,,,,
6424,7.75,0.021,-999.25,46.78,0.021,4.99,0.021,17.96,2.674,-999.25,-999.25,,,,
6424.5,7.75,0.019,-999.25,48.61,0.011,4.81,0,13.6,2.677,-999.25,-999.25,,,,
6425,7.77,0.018,-999.25,49.48,0.009,4.47,0,15.2,2.68,-999.25,-999.25,,,,
6425.5,7.77,0.006,-999.25,67.76,0.002,4.12,0,9.66,2.7,-999.25,-999.25,,,,
6426,7.78,-0.012,-999.25,109.3,0.013,3.87,0,6.19,2.731,-999.25,-999.25,,,,
6426.5,7.76,-0.025,-999.25,178.81,0.037,3.77,0,3.47,2.753,-999.25,-999.25,,,,
6427,7.79,-0.014,-999.25,293.65,0.093,3.73,0,3.55,2.734,-999.25,-999.25,,,,
6427.5,7.77,0.004,-999.25,459.66,0.146,3.74,0.103,3.79,2.703,-999.25,-999.25,,,,
6428,7.81,0.021,-999.25,626.45,0.129,3.82,0.092,3.02,2.674,-999.25,-999.25,,,,
6428.5,7.81,0.025,-999.25,732.81,0.142,3.85,0.102,3.05,2.667,-999.25,-999.25,,,,
6429,7.82,0.037,-999.25,750.46,0.164,3.81,0.119,2.76,2.647,-999.25,-999.25,,,,
6429.5,7.82,0.054,-999.25,721.14,0.183,3.6,0.135,2.78,2.618,-999.25,-999.25,,,,
6430,7.78,0.076,-999.25,615.71,0.19,3.36,0.145,2.63,2.581,-999.25,-999.25,,,,
6430.5,7.82,0.09,-999.25,453.06,0.211,3.19,0.162,2.62,2.557,-999.25,-999.25,,,,
6431,7.81,0.085,-999.25,279.65,0.22,3.2,0.167,3.16,2.564,-999.25,-999.25,,,,
6431.5,7.85,0.067,-999.25,160.33,0.216,3.41,0.16,3.44,2.596,-999.25,-999.25,,,,
6432,7.87,0.04,-999.25,99.63,0.122,3.74,0.091,4.76,2.642,-999.25,-999.25,,,,
6432.5,7.75,0.021,-999.25,64.77,0.05,4.03,0.038,5.37,2.675,-999.25,-999.25,,,,
6433,7.75,0.015,-999.25,51.53,0.053,4.15,0.039,5.07,2.684,-999.25,-999.25,,,,
6433.5,7.7,0.023,-999.25,50.91,0.069,4.1,0.051,4.28,2.671,-999.25,-999.25,,,,
6434,7.73,0.021,-999.25,72.68,0.095,3.95,0.069,4.06,2.673,-999.25,-999.25,,,,
6434.5,7.82,0.027,-999.25,104.38,0.231,3.76,0.164,4.09,2.664,-999.25,-999.25,,,,
6435,7.97,0.04,-999.25,130.54,0.385,3.56,0.274,3.22,2.641,-999.25,-999.25,,,,
6435.5,7.84,0.053,-999.25,117.96,0.13,3.5,0.099,4.47,2.619,-999.25,-999.25,,,,
6436,7.84,0.046,-999.25,92.26,0.076,3.6,0.063,5.62,2.632,-999.25,-999.25,,,,
6436.5,7.75,0.022,-999.25,66.09,0.059,3.73,0.045,10.04,2.673,-999.25,-999.25,,,,
6437,7.75,0.016,-999.25,66.66,0.052,3.74,0.038,16.75,2.682,-999.25,-999.25,,,,
6437.5,7.71,0.017,-999.25,85.65,0.094,3.65,0.068,6.93,2.682,-999.25,-999.25,,,,
6438,7.73,0.021,-999.25,111.65,0.166,3.54,0.118,4.37,2.674,-999.25,-999.25,,,,
6438.5,7.88,0.024,-999.25,128.28,0.208,3.46,0.148,3.63,2.67,-999.25,-999.25,,,,
6439,7.89,0.043,-999.25,132.32,0.205,3.39,0.148,2.74,2.637,-999.25,-999.25,,,,
6439.5,7.94,0.072,-999.25,136.55,0.172,3.37,0.132,2.81,2.588,-999.25,-999.25,,,,
6440,7.79,0.098,-999.25,145.89,0.194,3.41,0.154,3.3,2.542,-999.25,-999.25,,,,
6440.5,7.78,0.074,-999.25,151.94,0.283,3.53,0.207,2.96,2.583,-999.25,-999.25,,,,
6441,7.9,0.025,-999.25,147.64,0.31,3.7,0.22,2.67,2.667,-999.25,-999.25,,,,
6441.5,7.78,-0.005,-999.25,133.98,0.251,3.84,0,2.45,2.718,-999.25,-999.25,,,,
6442,7.78,0.002,-999.25,117.06,0.223,3.95,0.158,3.11,2.707,-999.25,-999.25,,,,
6442.5,7.76,0.019,-999.25,100.18,0.198,3.97,0.141,3.59,2.677,-999.25,-999.25,,,,
6443,7.75,0.019,-999.25,100.83,0.165,4.01,0.117,3.83,2.678,-999.25,-999.25,,,,
6443.5,7.74,0.021,-999.25,103.56,0.131,3.98,0.094,5.63,2.674,-999.25,-999.25,,,,
6444,7.74,0.035,-999.25,118.69,0.142,3.92,0.103,5.3,2.649,-999.25,-999.25,,,,
6444.5,7.81,0.039,-999.25,121.54,0.15,3.78,0.11,4.97,2.644,-999.25,-999.25,,,,
6445,7.83,0.04,-999.25,128.41,0.149,3.67,0.109,5.01,2.642,-999.25,-999.25,,,,
6445.5,7.82,0.032,-999.25,119.75,0.14,3.65,0.102,5.26,2.656,-999.25,-999.25,,,,
6446,7.77,0.058,-999.25,106.66,0.063,3.67,0.061,3.77,2.61,-999.25,-999.25,,,,
6446.5,7.75,0.126,-999.25,95.14,0.091,3.63,0.11,3.76,2.494,-999.25,-999.25,,,,
6447,7.8,0.161,-999.25,107.12,0.312,3.53,0.248,2.85,2.435,-999.25,-999.25,,,,
6447.5,8.03,0.164,-999.25,133.36,0.413,3.42,0.314,3.22,2.43,-999.25,-999.25,,,,
6448,8.07,0.134,-999.25,154.08,0.33,3.42,0.252,2.81,2.481,-999.25,-999.25,,,,
6448.5,8.18,0.12,-999.25,165.85,0.388,3.49,0.287,2.95,2.505,-999.25,-999.25,,,,
6449,8.38,0.096,-999.25,174.17,0.475,3.67,0.343,2.73,2.545,-999.25,-999.25,,,,
6449.5,7.77,0.059,-999.25,157.4,0.178,3.89,0.133,5.77,2.61,-999.25,-999.25,,,,
6450,7.74,0.026,-999.25,116.66,0.074,4.19,0.055,8.53,2.666,-999.25,-999.25,,,,
6450.5,7.72,0.012,-999.25,67.17,0.045,4.44,0.033,19.6,2.689,-999.25,-999.25,,,,
6451,7.76,0.014,-999.25,49.04,0.017,4.43,0,20.11,2.686,-999.25,-999.25,,,,
6451.5,7.79,0.019,-999.25,63.21,0.031,4.13,0.026,7.55,2.678,-999.25,-999.25,,,,
6452,7.78,0.031,-999.25,88.77,0.086,3.7,0.065,3.99,2.656,-999.25,-999.25,,,,
6452.5,7.82,0.047,-999.25,117.69,0.16,3.41,0.118,2.73,2.629,-999.25,-999.25,,,,
6453,7.81,0.068,-999.25,133.04,0.188,3.3,0.141,2.39,2.594,-999.25,-999.25,,,,
6453.5,7.86,0.078,-999.25,135.77,0.203,3.28,0.154,2.54,2.576,-999.25,-999.25,,,,
6454,7.9,0.074,-999.25,137.85,0.235,3.3,0.174,2.77,2.583,-999.25,-999.25,,,,
6454.5,7.94,0.083,-999.25,133.22,0.259,3.3,0.192,3.45,2.568,-999.25,-999.25,,,,
6455,7.93,0.082,-999.25,122.15,0.192,3.33,0.148,4.29,2.57,-999.25,-999.25,,,,
6455.5,7.95,0.054,-999.25,95.27,0.141,3.5,0.107,3.82,2.618,-999.25,-999.25,,,,
6456,7.84,0.031,-999.25,75.5,0.099,3.75,0.073,5.18,2.657,-999.25,-999.25,,,,
6456.5,7.79,0.021,-999.25,70.41,0.078,4.06,0.057,13.05,2.675,-999.25,-999.25,,,,
6457,7.78,0.037,-999.25,71.48,0.079,4.2,0.062,18.45,2.646,-999.25,-999.25,,,,
6457.5,7.77,0.04,-999.25,74.02,0.091,4.26,0.07,17.9,2.642,-999.25,-999.25,,,,
6458,7.84,0.034,-999.25,68.62,0.096,4.23,0.072,11.02,2.651,-999.25,-999.25,,,,
6458.5,7.78,0.027,-999.25,67.13,0.094,4.24,0.069,10.89,2.663,-999.25,-999.25,,,,
6459,7.75,0.023,-999.25,65.37,0.087,4.22,0.064,9.76,2.671,-999.25,-999.25,,,,
6459.5,7.74,0.015,-999.25,68.36,0.049,4.18,0.036,9.79,2.685,-999.25,-999.25,,,,
6460,7.68,0.015,-999.25,71.05,0.062,4.11,0.045,9.87,2.684,-999.25,-999.25,,,,
6460.5,7.73,0.016,-999.25,71.58,0.098,4.11,0.07,8.55,2.682,-999.25,-999.25,,,,
6461,7.75,0.015,-999.25,70.77,0.074,4.15,0.053,12.81,2.684,-999.25,-999.25,,,,
6461.5,7.78,0.011,-999.25,62.78,0.009,4.25,0,30.21,2.692,-999.25,-999.25,,,,
6462,7.72,0.01,-999.25,62.49,-0.004,4.44,0,38.93,2.693,-999.25,-999.25,,,,
6462.5,7.69,0.019,-999.25,65.63,0.011,4.58,0,37.18,2.677,-999.25,-999.25,,,,
6463,7.71,0.029,-999.25,73.45,0.017,4.66,0,51.53,2.661,-999.25,-999.25,,,,
6463.5,7.66,0.027,-999.25,74.99,0.02,4.64,0,61.01,2.664,-999.25,-999.25,,,,
6464,7.69,0.019,-999.25,70.26,0.015,4.64,0,60.23,2.678,-999.25,-999.25,,,,
6464.5,7.75,0.013,-999.25,57.59,-0.003,4.76,0,58.4,2.687,-999.25,-999.25,,,,
6465,7.78,0.008,-999.25,40.69,0,4.88,0,57.63,2.697,-999.25,-999.25,,,,
6465.5,7.76,0.004,-999.25,28.18,0.003,4.96,0,43.14,2.703,-999.25,-999.25,,,,
6466,7.75,-0.001,-999.25,24.92,0,4.89,0,61.53,2.712,-999.25,-999.25,,,,
6466.5,7.71,-0.003,-999.25,31.31,0.012,4.74,0,44.82,2.715,-999.25,-999.25,,,,
6467,7.7,-0.003,-999.25,41.98,0.018,4.52,0,27.84,2.715,-999.25,-999.25,,,,
6467.5,7.69,0.008,-999.25,54.21,0.01,4.26,0,11.87,2.696,-999.25,-999.25,,,,
6468,7.74,0.026,-999.25,59.86,0.022,3.95,0.024,7.93,2.666,-999.25,-999.25,,,,
6468.5,7.78,0.049,-999.25,61.44,0.192,3.62,0.14,5.36,2.627,-999.25,-999.25,,,,
6469,7.8,0.061,-999.25,76.78,0.373,3.38,0.267,4.06,2.605,-999.25,-999.25,,,,
6469.5,7.83,0.065,-999.25,91.92,0.225,3.36,0.166,3.65,2.599,-999.25,-999.25,,,,
6470,7.8,0.059,-999.25,112.45,0.197,3.6,0.145,3.59,2.609,-999.25,-999.25,,,,
6470.5,7.78,0.04,-999.25,124.04,0.157,4.03,0.115,4.86,2.642,-999.25,-999.25,,,,
6471,7.74,0.012,-999.25,135.06,0.066,4.45,0.047,8.3,2.69,-999.25,-999.25,,,,
6471.5,7.75,-0.008,-999.25,142.74,0.024,4.79,0,8.53,2.723,-999.25,-999.25,,,,
6472,7.74,-0.015,-999.25,145.35,0.016,4.86,0,8.24,2.736,-999.25,-999.25,,,,
6472.5,7.75,-0.004,-999.25,142.97,0.01,4.74,0,8.39,2.717,-999.25,-999.25,,,,
6473,7.75,0.014,-999.25,139.61,0.02,4.43,0,6.14,2.686,-999.25,-999.25,,,,
6473.5,7.82,0.034,-999.25,129.56,0.084,4.11,0.064,5.37,2.651,-999.25,-999.25,,,,
6474,7.81,0.039,-999.25,123.28,0.175,3.89,0.127,4.8,2.643,-999.25,-999.25,,,,
6474.5,7.82,0.041,-999.25,111.03,0.122,3.81,0.091,4.23,2.639,-999.25,-999.25,,,,
6475,7.76,0.044,-999.25,87.96,0.094,3.79,0.073,5.26,2.634,-999.25,-999.25,,,,
6475.5,7.77,0.058,-999.25,65.56,0.071,3.73,0.065,5.57,2.61,-999.25,-999.25,,,,
6476,7.75,0.061,-999.25,43.04,-0.033,3.58,0,7.27,2.606,-999.25,-999.25,,,,
6476.5,7.73,0.06,-999.25,38.85,0.048,3.41,0.054,12.12,2.607,-999.25,-999.25,,,,
6477,7.74,0.061,-999.25,53.75,0.104,3.25,0.085,12.18,2.606,-999.25,-999.25,,,,
6477.5,7.76,0.065,-999.25,94.81,0.053,3.2,0.059,7.88,2.599,-999.25,-999.25,,,,
6478,7.76,0.074,-999.25,131.95,0.048,3.2,0.062,4.22,2.584,-999.25,-999.25,,,,
6478.5,7.88,0.076,-999.25,152.93,0.095,3.21,0.086,2.45,2.579,-999.25,-999.25,,,,
6479,7.88,0.09,-999.25,147.14,0.181,3.24,0.143,7.37,2.556,-999.25,-999.25,,,,
6479.5,7.84,0.091,-999.25,135.66,0.145,3.28,0.121,4.75,2.554,-999.25,-999.25,,,,
6480,7.83,0.091,-999.25,126.22,0.091,3.39,0.091,4.26,2.554,-999.25,-999.25,,,,
6480.5,7.76,0.076,-999.25,131.76,0.125,3.65,0.103,3.99,2.579,-999.25,-999.25,,,,
6481,7.78,0.06,-999.25,134.47,0.222,4.15,0.163,5.34,2.607,-999.25,-999.25,,,,
6481.5,7.75,0.041,-999.25,121.98,0.265,4.76,0.19,6.38,2.64,-999.25,-999.25,,,,
6482,7.76,0.022,-999.25,98.06,0.109,5.18,0.079,7.58,2.673,-999.25,-999.25,,,,
6482.5,7.76,0.007,-999.25,81.19,0.051,5.33,0.036,8.74,2.698,-999.25,-999.25,,,,
6483,7.78,-0.002,-999.25,79.39,0.011,5.28,0,12.34,2.714,-999.25,-999.25,,,,
6483.5,7.76,-0.005,-999.25,75.74,0.006,5.26,0,18.46,2.719,-999.25,-999.25,,,,
6484,7.79,-0.006,-999.25,73.85,0.005,5.27,0,17,2.72,-999.25,-999.25,,,,
6484.5,7.79,-0.005,-999.25,69.99,0.017,5.3,0,12.66,2.718,-999.25,-999.25,,,,
6485,7.77,-0.008,-999.25,64.86,0.014,5.26,0,10.3,2.723,-999.25,-999.25,,,,
6485.5,7.76,-0.006,-999.25,83.94,0.015,5.09,0,8.96,2.72,-999.25,-999.25,,,,
6486,7.75,-0.007,-999.25,130.98,0.046,4.7,0,7.45,2.721,-999.25,-999.25,,,,
6486.5,7.76,-0.018,-999.25,195.74,0.088,4.25,0,4.35,2.741,-999.25,-999.25,,,,
6487,7.75,-0.021,-999.25,250.43,0.157,3.88,0,2.87,2.746,-999.25,-999.25,,,,
6487.5,7.76,-0.004,-999.25,281.45,0.229,3.77,0,1.92,2.718,-999.25,-999.25,,,,
6488,7.78,0.012,-999.25,288.76,0.231,3.95,0.164,2.4,2.689,-999.25,-999.25,,,,
6488.5,7.72,0,-999.25,289.55,0.217,4.29,0,3.1,2.711,-999.25,-999.25,,,,
6489,7.43,-0.059,-999.25,287.68,0.139,4.54,0,4.82,2.812,-999.25,-999.25,,,,
6489.5,7.47,-0.112,-999.25,290.85,0.087,4.48,0,3.33,2.902,-999.25,-999.25,,,,
6490,7.55,-0.157,-999.25,282.22,0.035,4.22,0,2.43,2.979,-999.25,-999.25,,,,
6490.5,7.7,-0.11,-999.25,245.3,0.13,3.91,0,2.08,2.899,-999.25,-999.25,,,,
6491,7.78,-0.021,-999.25,204.42,0.215,3.6,0,1.9,2.747,-999.25,-999.25,,,,
6491.5,7.88,0.075,-999.25,166,0.195,3.31,0.148,1.88,2.581,-999.25,-999.25,,,,
6492,9.19,0.109,-999.25,151.3,0.273,3.09,0.208,1.74,2.523,-999.25,-999.25,,,,
6492.5,8.37,0.102,-999.25,142.2,0.303,3.02,0.226,1.72,2.536,-999.25,-999.25,,,,
6493,8.47,0.09,-999.25,138.03,0.294,3.08,0.217,2.94,2.556,-999.25,-999.25,,,,
6493.5,7.89,0.091,-999.25,134.95,0.281,3.17,0.209,5.71,2.555,-999.25,-999.25,,,,
6494,8.01,0.107,-999.25,140.13,0.289,3.24,0.218,3.44,2.527,-999.25,-999.25,,,,
6494.5,7.97,0.127,-999.25,141.54,0.302,3.25,0.232,3.11,2.493,-999.25,-999.25,,,,
6495,8.02,0.129,-999.25,138.28,0.301,3.25,0.232,2.95,2.49,-999.25,-999.25,,,,
6495.5,7.84,0.114,-999.25,131.34,0.248,3.29,0.193,2.85,2.516,-999.25,-999.25,,,,
6496,7.85,0.103,-999.25,125.8,0.242,3.35,0.186,2.84,2.534,-999.25,-999.25,,,,
6496.5,7.84,0.101,-999.25,122.25,0.261,3.39,0.198,2.98,2.537,-999.25,-999.25,,,,
6497,7.82,0.105,-999.25,124.12,0.23,3.4,0.179,2.96,2.53,-999.25,-999.25,,,,
6497.5,7.83,0.096,-999.25,124.43,0.204,3.46,0.159,2.98,2.546,-999.25,-999.25,,,,
6498,7.9,0.077,-999.25,126.25,0.211,3.61,0.159,2.94,2.579,-999.25,-999.25,,,,
6498.5,7.78,0.056,-999.25,116.91,0.177,3.81,0.131,3.09,2.614,-999.25,-999.25,,,,
6499,7.77,0.046,-999.25,108.46,0.139,4.02,0.104,3.2,2.631,-999.25,-999.25,,,,
6499.5,7.76,0.044,-999.25,96.7,0.139,4.23,0.103,3.25,2.635,-999.25,-999.25,,,,
6500,7.77,0.034,-999.25,92.59,0.138,4.41,0.1,4.2,2.651,-999.25,-999.25,,,,
6500.5,7.85,0.018,-999.25,89.68,0.095,4.52,0.068,5.23,2.679,-999.25,-999.25,,,,
6501,7.81,0.007,-999.25,94.54,0.062,4.66,0.044,10.5,2.698,-999.25,-999.25,,,,
6501.5,7.77,0.005,-999.25,93.98,0.03,4.7,0.022,13.78,2.702,-999.25,-999.25,,,,
6502,7.76,0.014,-999.25,95.22,0.029,4.65,0.023,12.94,2.686,-999.25,-999.25,,,,
6502.5,7.76,0.011,-999.25,95.64,0.037,4.39,0.027,11.18,2.691,-999.25,-999.25,,,,
6503,7.79,0.011,-999.25,109.51,0.092,4.06,0.066,3.57,2.691,-999.25,-999.25,,,,
6503.5,7.8,0.053,-999.25,124.62,0.402,3.73,0.287,2.35,2.619,-999.25,-999.25,,,,
6504,7.92,0.119,-999.25,140.19,0.414,3.46,0.305,2.01,2.506,-999.25,-999.25,,,,
6504.5,8.01,0.183,-999.25,146.88,0.27,3.31,0.231,1.83,2.398,-999.25,-999.25,,,,
6505,8.57,0.204,-999.25,147.05,0.351,3.24,0.287,1.9,2.362,-999.25,-999.25,,,,
6505.5,8.84,0.209,-999.25,145.51,0.422,3.19,0.333,1.83,2.353,-999.25,-999.25,,,,
6506,9.1,0.221,-999.25,140.03,0.481,3.17,0.374,1.55,2.332,-999.25,-999.25,,,,
