DEPT,CAL_N,DPHI_N,DTC_N,SGR_N,NPHI_N,PE_N,POR_N,RESDEEP_N,RHOB_N,K_SDR_N,K_TIM_N,K_SDR_N_PRE
4891.5,7.67,0.299,81.11,51.59,0.219,2.02,0.262,3.97,2.199,224,539,154.9380035
4892,7.73,0.305,84.36,49.56,0.228,2.02,0.269,2.63,2.189,38,228,204.2299957
4892.5,7.75,0.303,92.41,54.27,0.226,2.03,0.267,0.9,2.193,29,115,86.20243835
4893,7.8,0.297,92.74,57.76,0.229,2.07,0.265,0.9,2.202,17,53,35.51671219
4893.5,7.77,0.284,89.8,63.91,0.241,2.11,0.263,1.5,2.225,7,32,933.1395874
4894,7.72,0.26,83.81,68.05,0.216,2.17,0.239,2.63,2.266,3,13,46.1899147
4894.5,7.64,0.227,78.85,76.91,0.192,2.23,0.21,4.46,2.322,1,4,8.681429863
4895,7.64,0.201,78.58,86.17,0.167,2.29,0.185,3.57,2.366,2,5,1.038528204
4895.5,7.67,0.197,72.25,90.05,0.155,2.32,0.177,10.2,2.373,4,27,4.142258167
4896,7.74,0.216,76.37,84.98,0.155,2.3,0.188,4.55,2.341,7,49,1.661949635
4896.5,7.78,0.242,79.4,70.97,0.199,2.22,0.222,4.39,2.297,9,58,17.02501297
4897,7.74,0.256,86.51,60.37,0.237,2.14,0.247,2.19,2.272,9,38,86.21912384
4897.5,7.68,0.249,84.19,56.23,0.2,2.11,0.226,2.03,2.284,5,19,109.6119232
4898,7.66,0.233,79.75,60.15,0.196,2.14,0.215,3.89,2.311,3,16,19.06775665
4898.5,7.66,0.223,76.35,62.73,0.18,2.19,0.203,5.96,2.328,2,19,15.24384689
4899,7.68,0.221,78.09,60.97,0.18,2.21,0.202,4.32,2.332,3,21,13.2300148
4899.5,7.71,0.219,78.63,58.3,0.183,2.21,0.202,4.07,2.335,5,19,11.97176838
4900,7.77,0.221,76.88,53.32,0.167,2.19,0.196,4.62,2.332,7,34,19.10975838
4900.5,7.72,0.233,76.76,51.47,0.18,2.14,0.208,5.49,2.311,11,81,24.8577137
4901,7.7,0.258,78.47,45.66,0.22,2.06,0.24,6.36,2.269,24,176,77.51034546
4901.5,7.65,0.281,74.24,43.33,0.225,1.99,0.255,16.65,2.229,43,249,227.6432495
4902,7.66,0.295,73.93,40.95,0.227,1.96,0.263,18.59,2.206,44,249,512.951355
4902.5,7.66,0.297,77.21,40.76,0.232,1.96,0.266,9.38,2.203,27,162,316.8045654
4903,7.74,0.292,80.73,38.82,0.239,1.96,0.267,5.23,2.21,19,115,243.3264008
4903.5,7.75,0.286,82,33.48,0.198,1.93,0.246,2.63,2.22,22,89,216.8177032
4904,7.77,0.287,84.64,32.65,0.22,1.91,0.256,2.22,2.22,34,81,282.8271484
4904.5,7.7,0.292,83.75,34.86,0.22,1.9,0.259,2.54,2.211,45,105,277.7142334
4905,7.69,0.301,81.94,37.49,0.204,1.93,0.257,2.85,2.195,55,136,231.5464172
4905.5,7.68,0.305,83.62,37.78,0.228,1.95,0.269,2.85,2.188,58,148,301.6435852
4906,7.65,0.304,85.15,36.81,0.245,1.96,0.276,2.71,2.19,45,162,335.2377319
4906.5,7.71,0.302,88.05,40.14,0.241,1.96,0.273,1.74,2.194,42,162,367.5698242
4907,7.76,0.298,86.68,40.77,0.229,1.95,0.266,1.86,2.201,45,192,314.5409851
4907.5,7.78,0.299,86.14,39.27,0.245,1.93,0.273,2.37,2.199,50,295,309.7918091
4908,7.73,0.3,80.74,34.23,0.252,1.89,0.277,6.04,2.196,55,454,468.3382874
4908.5,7.7,0.302,74.88,30.18,0.247,1.85,0.276,19.63,2.194,60,454,2577.886963
4909,7.71,0.302,73.92,27.53,0.24,1.84,0.273,23.06,2.193,63,382,3308.1521
4909.5,7.65,0.302,79.07,28.36,0.236,1.87,0.271,6.73,2.194,53,228,615.5700684
4910,7.7,0.302,85.09,30.54,0.243,1.91,0.274,2.63,2.194,32,176,416.9984436
4910.5,7.72,0.298,91.05,34.69,0.247,1.95,0.274,1.22,2.2,33,136,820.1661987
4911,7.74,0.29,91.1,35.02,0.24,1.95,0.266,1.13,2.214,53,192,732.9404907
4911.5,7.73,0.286,88.11,31.74,0.227,1.92,0.258,1.45,2.221,82,271,515.3913574
4912,7.71,0.289,88.15,29.53,0.242,1.87,0.267,1.67,2.216,64,192,452.0601807
4912.5,7.7,0.291,87.91,24.76,0.25,1.83,0.271,1.85,2.212,44,115,530.515625
4913,7.62,0.289,84.49,22.55,0.238,1.82,0.265,2.67,2.216,24,63,484.4135742
4913.5,7.67,0.283,76.66,17.98,0.206,1.85,0.248,7.57,2.226,18,58,453.3581848
4914,7.71,0.283,72.82,19.64,0.188,1.88,0.24,15.12,2.226,15,63,455.4042053
4914.5,7.78,0.288,73.8,20.93,0.212,1.89,0.253,16.41,2.218,17,89,740.0180664
4915,7.74,0.294,78.04,23.83,0.22,1.88,0.26,6.82,2.208,26,115,492.5003967
4915.5,7.74,0.298,83.17,23.19,0.235,1.87,0.268,3.21,2.201,34,136,497.1289673
4916,7.73,0.296,84.84,25.11,0.242,1.84,0.27,2.67,2.204,47,192,488.8476563
4916.5,7.64,0.294,87.05,24.29,0.253,1.83,0.274,2.15,2.208,68,351,540.6572876
4917,7.73,0.292,87.72,25.66,0.235,1.82,0.265,1.63,2.212,72,587,501.8868408
4917.5,7.74,0.296,88.02,24.84,0.242,1.81,0.27,1.68,2.204,77,760,557.4327393
4918,7.77,0.299,84.24,22.54,0.223,1.79,0.264,2.37,2.198,87,697,460.3186035
4918.5,7.74,0.3,81.77,21.3,0.21,1.77,0.259,3.04,2.196,86,454,391.1478577
4919,7.76,0.299,79.16,18.54,0.203,1.76,0.256,4.45,2.198,74,271,432.9744568
4919.5,7.73,0.295,75.63,18.58,0.204,1.76,0.254,9.36,2.206,66,209,899.9262695
4920,7.63,0.29,76.52,18.63,0.208,1.78,0.252,7.98,2.215,62,228,660.1637573
4920.5,7.72,0.289,77.11,19.65,0.207,1.8,0.251,7,2.216,62,228,532.7703857
4921,7.76,0.29,80.19,19.61,0.219,1.82,0.257,4.45,2.215,63,249,488.8294983
4921.5,7.77,0.294,83.99,18.88,0.221,1.82,0.26,2.39,2.207,66,249,448.5332336
4922,7.79,0.297,86.72,22.41,0.236,1.81,0.268,1.88,2.202,69,249,546.0153809
4922.5,7.76,0.3,84.93,26.46,0.208,1.8,0.258,1.83,2.197,61,209,495.2777405
4923,7.71,0.298,87.03,30.05,0.23,1.82,0.266,1.73,2.201,48,148,456.5192871
4923.5,7.66,0.292,88.06,34.36,0.221,1.87,0.259,1.38,2.21,33,125,686.4466553
4924,7.69,0.286,88.03,40.72,0.214,1.95,0.253,1.32,2.22,21,105,1070.379028
4924.5,7.69,0.284,89.1,44.77,0.239,2.02,0.262,1.5,2.224,17,125,458.6188965
4925,7.75,0.285,86.28,45.86,0.221,2.06,0.255,1.83,2.222,30,162,230.7815399
4925.5,7.76,0.285,83.3,45.77,0.217,2.04,0.253,2.72,2.223,52,322,148.4206543
4926,7.76,0.281,80.49,47.45,0.22,2,0.252,4.45,2.229,62,539,126.3381577
4926.5,7.74,0.279,78.59,50.86,0.207,1.97,0.246,5.38,2.232,68,828,97.24598694
4927,7.67,0.288,79.44,50.79,0.218,1.97,0.255,5.22,2.218,80,1386,132.6562958
4927.5,7.68,0.303,79.56,47.55,0.249,1.99,0.277,7.33,2.193,86,2321,262.9785767
4928,7.73,0.314,76.78,40,0.246,1.98,0.282,12.34,2.174,90,6508,892.8621216
4928.5,7.84,0.312,79.19,34.1,0.225,1.93,0.272,5.89,2.176,115,4615,460.5181885
4929,7.92,0.309,81.96,33.91,0.232,1.88,0.273,3.92,2.181,174,6508,408.8266907
4929.5,7.91,0.31,79.45,35.94,0.23,1.84,0.273,6.01,2.18,201,8421,514.2116089
4930,7.77,0.313,78.05,35.93,0.231,1.84,0.275,7.88,2.175,182,8421,722.7115479
4930.5,7.69,0.316,78.33,33.46,0.225,1.84,0.274,6.85,2.17,140,7092,730.5064697
4931,7.7,0.317,80.66,29.13,0.241,1.85,0.282,5.33,2.168,103,5480,846.7572632
4931.5,7.74,0.314,80.68,29.11,0.233,1.86,0.276,4.85,2.173,70,1646,644.5095215
4932,7.86,0.305,80.9,27.69,0.231,1.87,0.271,4.59,2.189,44,640,503.5487976
4932.5,7.87,0.294,82.03,32.11,0.238,1.87,0.267,4.12,2.207,28,494,335.20047
4933,7.79,0.293,82.9,32.48,0.242,1.87,0.269,3.71,2.209,14,382,334.2998962
4933.5,7.78,0.295,83.61,36.36,0.238,1.87,0.268,3.19,2.205,5,69,299.939209
4934,7.71,0.282,84.22,42.44,0.215,1.92,0.251,2.29,2.227,1,12,197.691452
4934.5,7.67,0.236,89.97,65.28,0.215,2.07,0.226,1.13,2.306,-999.25,-999.25,0.014124164
4935,7.81,0.179,90.91,87.95,0.204,2.39,0.192,0.98,2.405,-999.25,-999.25,0.139668539
4935.5,7.96,0.126,82.37,111.81,0.16,2.74,0.144,2.02,2.495,-999.25,-999.25,0.021398004
4936,8.04,0.1,74.41,122.9,0.136,3.01,0.119,5.55,2.539,-999.25,-999.25,0.010391866
4936.5,7.98,0.085,68.5,138.47,0.132,3.12,0.111,17.96,2.564,-999.25,-999.25,0.044016693
4937,7.9,0.082,63.77,137.42,0.151,3.11,0.122,99.12,2.57,-999.25,-999.25,0.11355184
4937.5,7.81,0.085,65.13,137.94,0.147,3.05,0.12,55.83,2.564,-999.25,-999.25,0.100441545
4938,7.77,0.093,67.07,126.13,0.155,2.95,0.128,35.85,2.551,-999.25,-999.25,0.122518674
4938.5,7.87,0.1,72.89,121.75,0.159,2.86,0.133,9.6,2.54,-999.25,-999.25,0.075268038
4939,7.9,0.102,73.09,117.33,0.141,2.81,0.123,7.41,2.535,-999.25,-999.25,0.049749833
4939.5,8,0.105,74.65,115.32,0.136,2.8,0.121,5.26,2.53,-999.25,-999.25,0.028046943
4940,8.08,0.11,75.75,119.96,0.139,2.84,0.125,4.54,2.522,-999.25,-999.25,0.029636836
4940.5,7.93,0.11,77.38,127.12,0.171,2.88,0.144,4.99,2.522,-999.25,-999.25,0.058061376
4941,7.86,0.102,74.37,135.14,0.17,2.9,0.14,8.34,2.536,-999.25,-999.25,0.119953848
4941.5,7.82,0.093,70.45,132.3,0.161,2.9,0.131,16.42,2.55,-999.25,-999.25,0.064424634
4942,7.88,0.094,67.84,125.61,0.153,2.91,0.127,28.64,2.55,-999.25,-999.25,0.114913367
4942.5,7.94,0.101,67.27,124.46,0.135,2.97,0.119,26.28,2.538,-999.25,-999.25,0.141582325
4943,7.99,0.104,68.39,128.64,0.152,3.02,0.13,24.63,2.532,-999.25,-999.25,0.125361815
4943.5,8.16,0.102,69.24,131.46,0.162,3.04,0.135,23.22,2.536,0,-999.25,0.10268572
4944,8.03,0.106,69.31,121.27,0.158,3.01,0.135,21.5,2.529,0,-999.25,0.150428265
4944.5,8.02,0.126,73.46,108.83,0.166,2.93,0.147,9.41,2.494,0,-999.25,0.248215005
4945,7.83,0.148,75.83,97.39,0.157,2.81,0.153,5.24,2.458,-999.25,-999.25,0.271610081
4945.5,7.69,0.152,78.56,100.89,0.163,2.7,0.158,3.53,2.451,-999.25,-999.25,0.119770043
4946,7.77,0.139,77.72,104.48,0.162,2.66,0.151,4.05,2.473,-999.25,-999.25,0.084642112
4946.5,7.96,0.127,74.15,106.29,0.141,2.7,0.134,6.04,2.493,-999.25,-999.25,0.137893379
4947,8.14,0.126,71.41,101.68,0.131,2.75,0.129,9.5,2.495,-999.25,-999.25,0.266865641
4947.5,8.11,0.127,72.27,104.08,0.139,2.77,0.133,8.69,2.493,-999.25,-999.25,0.252552986
4948,8.04,0.129,71.17,106.59,0.155,2.77,0.143,13.44,2.49,-999.25,-999.25,0.30560866
4948.5,7.87,0.128,71.52,110.09,0.162,2.76,0.146,13.32,2.491,-999.25,-999.25,0.299161583
4949,7.82,0.127,72.77,113.33,0.167,2.78,0.148,10.77,2.493,-999.25,-999.25,0.312795937
4949.5,7.89,0.126,71.66,115.43,0.165,2.85,0.147,13.4,2.495,-999.25,-999.25,0.273404211
4950,8,0.123,72.35,119.69,0.157,2.94,0.141,10.59,2.5,-999.25,-999.25,0.194986433
4950.5,8.13,0.118,73.79,121.15,0.169,3.03,0.146,9.3,2.509,-999.25,-999.25,0.120502792
4951,8.24,0.108,72.13,123.98,0.169,3.07,0.142,13.21,2.525,-999.25,-999.25,0.111538112
4951.5,8.11,0.099,68.16,124.23,0.163,3.05,0.135,31.53,2.541,-999.25,-999.25,0.134509698
4952,7.99,0.095,68.02,119.6,0.166,3.03,0.135,33.86,2.547,-999.25,-999.25,0.140439332
4952.5,7.89,0.091,71.07,119.96,0.174,3.01,0.139,17.16,2.555,-999.25,-999.25,0.086193591
4953,7.99,0.088,72.26,116.19,0.166,3.01,0.133,12.07,2.559,-999.25,-999.25,0.054888245
4953.5,8.11,0.082,73.1,120.68,0.169,3.01,0.133,10.65,2.57,-999.25,-999.25,0.028115364
4954,8.17,0.084,72.92,118.13,0.158,3.01,0.127,9.7,2.567,-999.25,-999.25,0.022791443
4954.5,8.19,0.09,71.41,113.43,0.129,2.99,0.111,9.27,2.556,-999.25,-999.25,0.024270914
4955,8.1,0.101,71.38,108.6,0.134,2.97,0.119,9.86,2.537,-999.25,-999.25,0.057528343
4955.5,7.97,0.11,71.72,108.23,0.142,2.93,0.127,9.99,2.522,-999.25,-999.25,0.103218578
4956,7.87,0.106,71.16,115.32,0.163,2.89,0.137,14.57,2.528,-999.25,-999.25,0.151836783
4956.5,7.87,0.104,72.19,113.1,0.163,2.87,0.137,11.63,2.532,-999.25,-999.25,0.125559926
4957,7.89,0.105,73.29,111.19,0.15,2.87,0.129,7.92,2.53,-999.25,-999.25,0.064529374
4957.5,7.97,0.115,74.66,108.78,0.141,2.91,0.129,5.51,2.513,-999.25,-999.25,0.025779992
4958,8.08,0.119,75.8,112.47,0.14,2.95,0.13,4.5,2.507,-999.25,-999.25,0.014334068
4958.5,8.11,0.117,75.63,110.77,0.149,2.94,0.134,5.15,2.51,-999.25,-999.25,0.020400591
4959,8.04,0.112,74.27,109.68,0.159,2.9,0.138,7.39,2.519,-999.25,-999.25,0.079591438
4959.5,7.96,0.107,71.49,105.04,0.158,2.86,0.135,12.9,2.527,-999.25,-999.25,0.180515543
4960,7.88,0.102,69.61,103.22,0.146,2.84,0.126,17.05,2.536,-999.25,-999.25,0.210026845
4960.5,8,0.099,71.02,102.37,0.141,2.86,0.122,11.58,2.541,-999.25,-999.25,0.105117425
4961,8.09,0.099,71.23,105.54,0.132,2.89,0.117,9.92,2.542,-999.25,-999.25,0.062250309
4961.5,8.14,0.099,68.61,107.37,0.128,2.91,0.114,17.8,2.54,-999.25,-999.25,0.162852526
4962,8.2,0.103,67.89,108.58,0.141,2.93,0.123,26.27,2.533,-999.25,-999.25,0.201971382
4962.5,7.98,0.106,69.77,103.91,0.145,2.93,0.127,16.4,2.529,-999.25,-999.25,0.195612609
4963,7.94,0.105,71.75,101.69,0.138,2.9,0.123,9.42,2.53,-999.25,-999.25,0.076887697
4963.5,7.85,0.104,74,103.53,0.153,2.89,0.131,7.1,2.532,-999.25,-999.25,0.037614428
4964,7.91,0.098,72.85,106.1,0.148,2.88,0.126,8.44,2.542,-999.25,-999.25,0.0476216
4964.5,8,0.097,71.54,110.36,0.145,2.92,0.123,10.83,2.543,-999.25,-999.25,0.071999706
4965,8.1,0.094,70.81,104.21,0.136,2.95,0.117,11.5,2.549,-999.25,-999.25,0.063934214
4965.5,8.15,0.09,69.07,105.31,0.102,2.94,0.096,11.16,2.555,-999.25,-999.25,0.035209708
4966,8.16,0.086,68.67,99.22,0.106,2.9,0.097,13.16,2.562,-999.25,-999.25,0.056109812
4966.5,7.93,0.086,69.74,98.34,0.125,2.85,0.107,12.62,2.564,-999.25,-999.25,0.062977321
4967,7.87,0.095,69.68,99.72,0.121,2.86,0.109,12.02,2.548,-999.25,-999.25,0.081817165
4967.5,7.93,0.105,68.97,104.99,0.128,2.89,0.117,15.76,2.53,-999.25,-999.25,0.182690457
4968,8,0.111,71.7,111.28,0.169,2.93,0.143,14.2,2.52,-999.25,-999.25,0.189942807
4968.5,8.14,0.11,71.5,107.04,0.153,2.92,0.133,12.31,2.521,-999.25,-999.25,0.162073702
4969,8.14,0.105,69.18,100.03,0.1,2.86,0.103,10.63,2.53,-999.25,-999.25,0.051386081
4969.5,8.14,0.106,67.55,94.53,0.083,2.79,0.095,12.96,2.528,-999.25,-999.25,0.042330753
4970,7.87,0.11,69.51,99.14,0.12,2.74,0.115,12.39,2.523,-999.25,-999.25,0.207194373
4970.5,7.77,0.114,71.82,108.11,0.139,2.72,0.127,9.21,2.516,-999.25,-999.25,0.163111731
4971,7.83,0.114,72.86,114.52,0.137,2.78,0.126,7.33,2.515,-999.25,-999.25,0.101400524
4971.5,7.92,0.11,76.08,117.93,0.162,2.86,0.138,5.51,2.521,-999.25,-999.25,0.029136907
4972,8.04,0.105,76.19,127.43,0.159,2.95,0.135,5.34,2.53,-999.25,-999.25,0.033346694
4972.5,8.15,0.098,71.6,133.97,0.148,3,0.126,11.26,2.543,-999.25,-999.25,0.0590268
4973,8.17,0.095,66.92,133.6,0.134,3.02,0.116,28.94,2.547,-999.25,-999.25,0.094145477
4973.5,7.96,0.092,65.72,124.18,0.136,2.98,0.116,42.64,2.553,-999.25,-999.25,0.14246881
4974,7.82,0.088,66.76,116.72,0.143,2.93,0.119,34.25,2.56,-999.25,-999.25,0.152136564
4974.5,7.88,0.088,69.21,114.44,0.141,2.93,0.118,17.33,2.559,-999.25,-999.25,0.089881539
4975,7.96,0.093,70.17,113.78,0.145,2.99,0.122,14.67,2.551,-999.25,-999.25,0.084515065
4975.5,8.05,0.096,71.51,112.43,0.144,3.07,0.122,10.81,2.545,-999.25,-999.25,0.04814744
4976,8.15,0.089,72.8,113.58,0.152,3.07,0.125,9.21,2.558,-999.25,-999.25,0.02253893
4976.5,8.16,0.081,72.2,118.46,0.156,3.03,0.124,10.97,2.571,-999.25,-999.25,0.026400495
4977,7.98,0.08,71.36,122.78,0.141,2.99,0.115,10.64,2.574,-999.25,-999.25,0.019909581
4977.5,7.84,0.081,70.8,126.49,0.139,2.96,0.114,11.53,2.572,-999.25,-999.25,0.024757246
4978,7.92,0.08,71.93,125.27,0.152,2.97,0.121,10.77,2.574,-999.25,-999.25,0.021535357
4978.5,8.03,0.077,71.94,124.61,0.148,2.99,0.118,10.35,2.579,-999.25,-999.25,0.015599912
4979,8.06,0.078,71.54,126.61,0.134,3.04,0.11,9.85,2.576,-999.25,-999.25,0.011962499
4979.5,8.14,0.075,70.7,123.16,0.127,3.03,0.104,9.97,2.581,-999.25,-999.25,0.009646556
4980,8.12,0.075,69.85,119.66,0.122,3.01,0.101,11.28,2.581,-999.25,-999.25,0.01492618
4980.5,7.97,0.075,70.4,115.44,0.126,2.98,0.104,10.39,2.582,-999.25,-999.25,0.013646424
4981,7.94,0.069,71.38,112.73,0.142,2.97,0.112,11.6,2.592,-999.25,-999.25,0.016059794
4981.5,7.78,0.059,69.81,103.42,0.128,2.94,0.1,10.94,2.61,-999.25,-999.25,0.013277576
4982,7.95,0.051,64.7,91.69,0.081,2.92,0.068,13.32,2.622,-999.25,-999.25,0.022769174
4982.5,8.01,0.059,64.92,94.65,0.086,2.96,0.074,16.74,2.609,-999.25,-999.25,0.04995729
4983,8.1,0.066,71.21,109.64,0.138,2.99,0.108,10.53,2.598,-999.25,-999.25,0.012998617
4983.5,8.19,0.063,72.41,118.6,0.151,2.97,0.116,9.85,2.602,-999.25,-999.25,0.005518971
4984,8.09,0.053,65.74,116.21,0.106,2.93,0.084,19.31,2.619,-999.25,-999.25,0.020113882
4984.5,7.96,0.046,63.8,107.4,0.095,2.9,0.075,25.55,2.631,-999.25,-999.25,0.039124344
4985,7.81,0.049,64.98,105.46,0.095,2.95,0.076,17.62,2.626,-999.25,-999.25,0.02671553
4985.5,7.96,0.055,66.24,107,0.106,3.13,0.084,26.44,2.616,-999.25,-999.25,0.042582802
4986,8.01,0.028,68.92,106.63,0.14,3.37,0.101,26.37,2.662,-999.25,-999.25,0.020334996
4986.5,8.06,-0.019,67.89,88.2,0.135,3.9,0,35.67,2.742,-999.25,-999.25,0
4987,8.13,-0.083,59.52,58.48,0.033,4.55,0,73.8,2.852,-999.25,-999.25,0
4987.5,8.08,-0.12,58.39,27.12,-0.022,5.14,0,46.86,2.915,-999.25,-999.25,0
4988,7.94,-0.137,57.73,9.25,-0.021,5.39,0,71.7,2.944,-999.25,-999.25,0
4988.5,7.78,-0.145,57.82,1.23,-0.011,5.34,0,76.94,2.957,-999.25,-999.25,0
4989,7.82,-0.155,56.37,0.26,-0.015,5.27,0,117.96,2.974,-999.25,-999.25,0
4989.5,7.91,-0.165,56.84,-0.84,-0.015,5.24,0,95.53,2.992,-999.25,-999.25,0
4990,7.98,-0.171,56.79,-0.38,-0.018,5.23,0,92.54,3.003,-999.25,-999.25,0
4990.5,8.08,-0.17,57.76,-0.84,-0.019,5.25,0,65.05,3.001,-999.25,-999.25,0
4991,8.11,-0.166,57.73,-0.01,-0.02,5.26,0,64.9,2.994,-999.25,-999.25,0
4991.5,8.03,-0.165,56.97,-0.01,-0.021,5.24,0,82.77,2.992,-999.25,-999.25,0
4992,7.84,-0.158,56.67,-0.08,-0.017,5.24,0,99.36,2.98,-999.25,-999.25,0
4992.5,7.75,-0.161,55.81,0.1,-0.019,5.18,0,127.22,2.985,-999.25,-999.25,0
4993,7.79,-0.158,55.86,-0.24,-0.019,5.23,0,129.93,2.98,-999.25,-999.25,0
4993.5,7.88,-0.165,55.61,0.19,-0.02,5.23,0,140.17,2.993,-999.25,-999.25,0
4994,7.96,-0.169,55.84,0.84,-0.019,5.26,0,133.8,2.999,-999.25,-999.25,0
4994.5,8.02,-0.173,56.69,1.27,-0.017,5.24,0,97.74,3.006,-999.25,-999.25,0
4995,7.99,-0.167,55.93,0.22,-0.02,5.26,0,126.17,2.996,-999.25,-999.25,0
4995.5,7.88,-0.155,55.92,-0.98,-0.016,5.31,0,141.41,2.976,-999.25,-999.25,0
4996,7.79,-0.151,56.63,-0.7,-0.012,5.28,0,112.89,2.968,-999.25,-999.25,0
4996.5,7.75,-0.154,55.36,0.27,-0.013,5.22,0,174.97,2.974,-999.25,-999.25,0
4997,7.82,-0.158,56.21,0.27,-0.017,5.23,0,118.12,2.979,-999.25,-999.25,0
4997.5,7.89,-0.152,56.64,0.79,-0.018,5.36,0,108.21,2.97,-999.25,-999.25,0
4998,7.94,-0.147,58.08,1.32,-0.016,5.46,0,69.16,2.961,-999.25,-999.25,0
4998.5,7.99,-0.149,58.59,1.96,-0.016,5.44,0,56.58,2.965,-999.25,-999.25,0
4999,7.92,-0.155,56.59,1.17,-0.015,5.33,0,113.1,2.975,-999.25,-999.25,0
4999.5,7.81,-0.159,56.85,1.43,-0.013,5.25,0,100.09,2.981,-999.25,-999.25,0
5000,7.74,-0.16,55.67,1.36,-0.012,5.2,0,154.67,2.984,-999.25,-999.25,0
5000.5,7.79,-0.162,55.8,1.26,-0.016,5.2,0,136.78,2.986,-999.25,-999.25,0
5001,7.84,-0.17,56.1,0.29,-0.015,5.15,0,117.78,3,-999.25,-999.25,0
5001.5,7.93,-0.173,57.03,0.46,-0.015,5.13,0,81.75,3.006,-999.25,-999.25,0
5002,7.96,-0.17,56.82,0.28,-0.013,5.13,0,91.72,3,-999.25,-999.25,0
5002.5,7.94,-0.16,56.13,1.34,-0.014,5.14,0,118.56,2.983,-999.25,-999.25,0
5003,7.85,-0.151,56.08,2.26,-0.009,5.09,0,128.12,2.968,-999.25,-999.25,0
5003.5,7.78,-0.149,56.38,3.07,-0.01,4.97,0,102.28,2.965,-999.25,-999.25,0
5004,7.76,-0.148,57.7,4.02,-0.01,4.95,0,61.38,2.963,-999.25,-999.25,0
5004.5,7.78,-0.152,59.52,3.19,-0.007,4.98,0,35.04,2.971,-999.25,-999.25,0
5005,7.88,-0.152,60.77,3.1,-0.012,5.11,0,23.9,2.97,-999.25,-999.25,0
5005.5,7.91,-0.149,61.93,1.72,-0.014,5.26,0,17.63,2.964,-999.25,-999.25,0
5006,7.92,-0.149,62.22,3.19,-0.013,5.31,0,16.74,2.965,-999.25,-999.25,0
5006.5,7.88,-0.147,62.97,3.02,-0.013,5.36,0,13.7,2.961,-999.25,-999.25,0
5007,7.79,-0.156,62.07,3.75,-0.017,5.25,0,16.31,2.976,-999.25,-999.25,0
5007.5,7.77,-0.161,62.64,3.85,-0.016,5.12,0,13.16,2.986,-999.25,-999.25,0
5008,7.78,-0.159,65.18,9.13,-0.014,4.82,0,5.95,2.982,-999.25,-999.25,0
5008.5,7.86,-0.125,67.4,26.72,-0.006,4.45,0,2.88,2.924,-999.25,-999.25,0
5009,7.9,-0.076,70.28,49.56,0.006,4.01,0,1.4,2.84,-999.25,-999.25,0
5009.5,7.93,-0.007,77.51,74.04,0.118,3.54,0,1.56,2.723,-999.25,-999.25,0
5010,7.91,0.065,91.11,83.81,0.255,3.22,0.186,1.62,2.599,-999.25,-999.25,0.006139357
5010.5,7.83,0.129,86.14,90.69,0.17,3.01,0.151,1.3,2.49,-999.25,-999.25,0.011395633
5011,7.71,0.159,89.33,89.03,0.175,2.91,0.167,0.97,2.439,-999.25,-999.25,0.08838024
5011.5,7.68,0.162,94.34,90.88,0.201,2.85,0.183,0.74,2.433,-999.25,-999.25,0.29841131
5012,7.75,0.168,94.72,87.87,0.198,2.84,0.184,0.69,2.423,-999.25,-999.25,0.430254489
5012.5,7.81,0.183,95.21,89.46,0.195,2.85,0.189,0.63,2.397,-999.25,-999.25,0.671844721
5013,7.88,0.2,95.04,91.39,0.188,2.83,0.194,0.6,2.369,-999.25,-999.25,0.843327641
5013.5,7.87,0.211,98.62,94.4,0.217,2.75,0.214,0.59,2.35,-999.25,-999.25,2.205669641
5014,7.76,0.213,99.53,95.95,0.221,2.65,0.217,0.58,2.346,-999.25,-999.25,2.229808807
5014.5,7.66,0.206,100.18,101.51,0.225,2.59,0.216,0.58,2.358,-999.25,-999.25,2.364537954
5015,7.62,0.196,100.23,104.48,0.222,2.57,0.209,0.56,2.375,-999.25,-999.25,1.790946722
5015.5,7.75,0.191,99.06,108.15,0.214,2.6,0.203,0.56,2.384,-999.25,-999.25,1.00674355
5016,7.84,0.194,99.81,102.04,0.222,2.65,0.208,0.57,2.378,-999.25,-999.25,1.643489599
5016.5,7.89,0.2,101.09,102.84,0.237,2.71,0.219,0.57,2.368,-999.25,-999.25,2.081409693
5017,7.9,0.201,100.59,99.82,0.233,2.72,0.218,0.58,2.367,-999.25,-999.25,2.13915205
5017.5,7.84,0.202,100.64,103.37,0.23,2.68,0.216,0.56,2.365,-999.25,-999.25,2.186834812
5018,7.74,0.202,102.4,102.39,0.246,2.61,0.225,0.58,2.365,-999.25,-999.25,2.375846386
5018.5,7.6,0.2,101.1,101.44,0.236,2.57,0.219,0.61,2.367,-999.25,-999.25,2.041528702
5019,7.67,0.194,99.29,99.64,0.226,2.59,0.211,0.65,2.378,-999.25,-999.25,1.461586237
5019.5,7.84,0.188,96.79,97.27,0.203,2.63,0.196,0.64,2.389,-999.25,-999.25,0.667536795
5020,7.9,0.189,98.74,98.59,0.218,2.64,0.204,0.61,2.386,-999.25,-999.25,1.297240257
5020.5,7.94,0.195,99.38,93.44,0.218,2.6,0.207,0.59,2.376,-999.25,-999.25,1.863471031
5021,7.92,0.21,102,88.85,0.237,2.55,0.224,0.57,2.351,-999.25,-999.25,2.374390841
5021.5,7.81,0.22,103.27,80.38,0.243,2.51,0.232,0.55,2.334,-999.25,-999.25,3.360723495
